"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-07-07","0.0",,"25.1","30.3","21.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-07-08","0.0",,"25.0","29.2",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-07-09","0.0",,"23.8","28.6","19.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-07-10","0.0",,"23.5","29.8",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-07-11",,,"24.4","29.0","19.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-07-12","0.0",,"25.2","29.8","20.9"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-07-13","0.0",,"26.0","31.7","21.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-07-14","0.0",,"25.6","30.8","22.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-07-15","0.0",,"26.2","32.4","20.8"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-07-16","0.0",,"27.9","35.7","21.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-07-17","0.0",,"26.7","32.6","22.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-07-18","0.0",,"25.9","29.5",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-07-19","0.0",,"24.4","28.3",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-07-20","0.0",,"23.1","26.1","20.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-07-21","0.0",,"24.7","29.6","19.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-07-22","0.0",,"25.5","31.7","19.9"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-07-23","0.0",,"26.1","32.2","19.9"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-07-24","0.0",,"26.6","33.0","22.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-07-25","0.0",,"26.3","30.4","22.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-07-26","0.0",,"26.2","30.7","22.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-07-27","0.0",,"26.3","30.8","22.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-07-28","0.0",,"26.9","31.3","23.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-07-29","0.0",,"27.3","31.8","23.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-07-30","0.0",,"27.2","32.7",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-07-31","0.0",,"27.9","33.8","23.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-01","0.0",,"28.2","33.6","24.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-02","0.0",,"27.4","33.4","24.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-03","0.0",,"27.7","31.3","24.9"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-04","0.0",,"27.6","31.8","25.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-05","0.0",,"27.9","32.4",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-06","0.0",,"28.2","32.6","24.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-07","0.0",,"27.9","34.5","24.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-08","0.0",,"28.1","32.7","24.8"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-09",,,"28.4",,"25.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-10",,,"28.4","32.4",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-11","0.0",,"29.0","35.5","24.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-12","0.0",,"26.4","32.3",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-13","0.3",,"21.8","23.7",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-14","0.3",,"23.5","27.0",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-15","0.0",,"23.5","28.6","18.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-16","0.0",,"24.9","30.0","20.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-17",,,"25.3",,"19.9"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-18","0.0",,"26.3","33.2","21.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-19","0.0",,"26.8","31.4","23.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-20","0.0",,"27.0","31.8","23.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-21","0.0",,"27.4","32.3","24.9"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-22","0.0",,"26.7","29.8","23.9"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-23","0.0",,"26.4","30.5",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-24","0.0",,"25.6","29.5","23.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-25","29.0",,"24.4","28.8","21.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-26","0.5",,"24.2","27.9",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-27","2.8",,"24.1","28.8","20.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-28","0.0",,"24.5","29.7","20.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-29","0.0",,"24.5","29.3","20.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-30","0.0",,"24.6","28.8","20.8"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-08-31","0.0",,"24.4","29.9","21.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-01","0.0",,"23.7","28.9","19.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-02","0.0",,"23.7","28.8","19.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-03","0.0",,"23.5","26.9","19.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-04","0.0",,"23.9","28.4","20.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-05","0.0",,"23.9","29.4","19.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-06","0.0",,"25.4","32.5","19.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-07","0.0",,"25.6","29.9","23.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-08","0.0",,"25.6","30.5","22.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-09","0.0",,"25.1","30.3","21.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-10","0.0",,"25.2","29.6","21.8"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-11","0.0",,"24.4","28.5","21.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-12","0.0",,"24.1","27.9","21.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-13","0.0",,"23.7","28.0",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-14","0.0",,"22.5","27.7","18.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-15","0.0",,"23.2","29.5","18.9"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-16","0.0",,"22.8","28.4",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-17","0.0",,"22.8","29.2","17.8"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-18","0.0",,"25.7","33.2","19.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-19","0.0",,"26.2","32.4","20.8"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-20","3.0",,"22.8","27.9",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-21","10.4",,"16.9","19.3",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-22","1.5",,"16.8","19.1",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-23","0.5",,"16.3","21.5","13.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-24","1.0",,"16.8","21.8","12.9"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-25","0.0",,"17.9","23.2","13.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-26","0.5",,"18.0",,"15.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-27","0.0",,"17.6","21.8",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-28","0.0",,"18.5","23.5","15.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-29","0.0",,"18.4","23.5","13.9"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-09-30","0.0",,"20.2","27.6","14.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-01",,,"21.8","28.8","16.8"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-02","0.0",,"20.4","25.6","15.8"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-03","0.0",,"20.9","26.0","15.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-04","0.0",,"21.2","27.1","17.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-05","0.0",,"16.9",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-06","19.1",,"18.0","21.6","15.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-07","0.0",,"18.9","23.9","15.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-08","0.5",,"19.2","25.2",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-09","0.5",,"17.4","21.9","14.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-10","0.0",,"18.7","23.2","14.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-11","1.0",,"20.2","27.2","15.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-12",,,"22.3","28.6","16.9"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-13","7.6",,"18.1","21.5",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-14","0.0",,"16.0","20.9",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-15","0.0",,"15.9","21.3",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-16","0.0",,"17.4","23.0","13.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-17","0.8",,"14.7",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-18","3.0",,"12.3","14.3","10.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-19","0.0",,"13.3","17.2",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-20","0.0",,"14.6","20.0","8.9"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-21","0.0",,"16.4","21.5","11.9"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-22","0.0",,"16.9","20.9","12.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-23","1.3",,"17.9","22.2","15.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-24","0.0",,"16.4","19.5",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-25","0.0",,"15.0","18.1","12.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-26","0.0",,"14.6","18.4","13.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-27","0.0",,"13.9","17.0",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-28","1.8",,"13.0","14.6","12.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-29","0.5",,"12.8","15.1",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-30","0.0",,"12.8","18.3","8.9"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-10-31","0.0",,"11.5","16.2",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-01","0.0",,"9.4","14.4","6.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-02","0.0",,"11.1","15.6","6.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-03","0.0",,"15.7","20.7","8.8"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-04","4.6",,"13.3",,"12.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-05","0.0",,"14.1","17.0","12.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-06","0.3",,"17.1","22.7","12.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-07","0.0",,"19.6","22.6","16.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-08","0.0",,"21.0","26.4","15.8"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-09","0.0",,"19.5","23.5",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-10","3.0",,"16.0","20.0","13.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-11","1.0",,"15.8","20.4","13.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-12","3.3",,"16.1","22.6","11.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-13","16.3",,"15.7",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-14","0.0",,"9.6","11.2",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-15","0.0",,"8.1","10.4",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-16","0.0",,"7.3","10.4","5.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-17","0.0",,"7.9","12.9","4.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-18","0.0",,"10.4","16.5","5.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-19","0.0",,"11.7","19.5","5.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-20","0.0",,"11.6","18.8","6.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-21","0.0",,"11.2","16.5","7.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-22","0.0",,"11.9","16.6",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-23","0.0",,"11.9","17.4","8.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-24","0.0",,"11.5","16.3",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-25","0.0",,"9.6","14.7","6.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-26","0.0",,"9.9","14.6","6.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-27","0.8",,"12.3","17.1","6.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-28","4.1",,"11.4",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-29","63.8",,"7.9",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-11-30","13.7",,"5.1",,"4.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-01","16.5",,"4.9","9.2","3.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-02","0.0",,"8.3",,"3.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-03","0.5",,"7.8","11.6",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-04","0.0",,"6.3","12.4","1.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-05","0.0",,"6.2","11.7","3.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-06",,,"6.9",,"0.8"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-07","0.5",,"7.1","9.8",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-08","0.0",,"5.6","9.1","2.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-09","0.0",,"8.9","12.0","4.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-10","0.0",,"9.5","13.4",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-11","0.0",,"9.3","15.1","4.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-12","5.1",,"11.1","14.1","6.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-13","12.4",,"4.7",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-14","4.3","30.0","3.5","7.8",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-15","0.0",,"4.6",,"2.9"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-16","4.8",,"3.6","5.7",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-17","9.4",,"3.2","7.9",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-18","0.0",,"3.4","9.3","-0.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-19","0.0",,"3.1","8.7","-0.8"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-20","2.0",,"3.4","6.8","0.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-21","8.6",,"4.1","7.1","2.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-22","8.4",,"5.1","6.4","3.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-23","14.5",,"6.7","8.1","5.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-24","8.9",,"6.2","7.4",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-25","1.3",,"5.9","9.1",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-26","1.5",,"4.7","9.7","2.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-27","1.0",,"6.1","9.9","1.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-28","2.8",,"5.1","6.1",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-29","23.9",,"3.6","4.6",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-30","65.5",,"3.1","4.7",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2016-12-31","18.8",,"2.5",,"1.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-01","13.2",,"3.7","6.5","2.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-02","0.3",,"4.7","8.2","1.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-03","0.0",,"6.8","10.1","4.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-04","0.0",,"7.7","11.8","5.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-05","5.1",,"9.3",,"7.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-06","18.0",,"6.2","13.3",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-07","11.9","130.0","-3.1",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-08","2.3","150.0","-1.9","1.4","-4.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-09","1.5","140.0","-1.0","1.5",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-10","21.6","300.0","2.2","6.6","-3.9"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-11","1.0","119.0","7.4",,"2.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-12","14.0",,"5.3",,"3.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-13","5.6",,"6.9","10.4","1.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-14","0.0",,"10.1","15.1","6.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-15","7.6",,"5.2",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-16","5.8",,"5.3","8.4","3.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-17","9.4",,"7.9","10.8","4.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-18","2.8",,"7.3","8.9",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-19","2.8",,"6.7","8.8",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-20","4.8",,"4.2","6.5",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-21","0.8",,"3.7","7.9",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-22","0.0",,"3.0","5.0","-1.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-23","0.0",,"5.1","11.0","1.9"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-24","0.0",,"5.3","8.2","2.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-25","0.5",,"4.0",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-26","1.8",,"1.6",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-27","3.6","30.0","0.7","3.3",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-28","0.0",,"2.2","3.1","0.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-29","0.8",,"3.6","7.5",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-30","0.0",,"3.0","5.1",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-01-31","0.0",,"1.7","6.4","-1.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-02-01","0.0",,"1.7","7.6","-2.9"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-02-02","0.0",,"4.4","9.9","-1.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-02-03","0.0",,"8.8","13.9","3.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-02-04","0.0",,"12.1","16.0","9.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-02-05","1.0",,"11.7","13.1",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-02-06","4.8",,"12.7","16.9","9.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-02-07","0.0",,"13.0","17.3","9.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-02-08","0.0",,"9.4","15.2",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-02-09","0.0",,"7.2","8.4",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-02-10","0.8",,"5.1","8.4",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-02-11","0.0",,"4.4","5.7","3.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-02-12","0.5",,"3.6","7.1",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-02-13","1.5",,"2.6","4.1","1.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-02-14","1.5",,"1.3","4.4",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-02-15","0.0",,"3.2","4.1","-1.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-02-16","0.3",,"4.1","6.2",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-02-17","0.0",,"3.7","9.8","-0.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-02-18","0.0",,"7.1","12.7","0.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-02-19","1.3",,"11.2","17.5","5.8"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-02-20","5.6",,"7.3",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-02-21","18.3",,"7.6","12.3","3.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-02-22","0.0",,"9.7","14.4","6.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-02-23","0.0",,"12.4","17.7","6.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-02-24","0.0",,"13.6","17.8","9.8"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-02-25","1.0",,"11.8","16.9",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-02-26","3.0",,"8.1","12.0",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-02-27","0.0",,"7.7","12.0","5.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-02-28","0.0",,"6.1","9.0",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-03-01","0.0",,"7.7","12.4","4.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-03-02","0.0",,"10.1","13.9","7.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-03-03","0.0",,"9.9","13.4",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-03-04","0.0",,"10.9","18.2","5.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-03-05","0.0",,"12.8","21.9",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-03-06","0.0",,"14.4","20.2","8.8"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-03-07","0.0",,"15.2","21.2","9.9"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-03-08","0.0",,"14.3","21.7","9.8"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-03-09","1.0",,"10.0","13.5","8.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-03-10","0.0",,"10.1","15.7",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-03-11","0.0",,"8.6","10.0","7.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-03-12","2.3",,"7.8",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-03-13","13.0",,"6.5","7.7",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-03-14","2.5",,"5.6",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-03-15","16.3",,"8.6","12.6","6.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-03-16","1.5",,"6.7","8.2",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-03-17","5.6",,"5.5","7.6",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-03-18","9.9",,"7.9","12.6","2.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-03-19","0.0",,"11.1","13.0","8.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-03-20","1.8",,"10.7","16.1","7.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-03-21","0.0",,"13.9","21.1","8.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-03-22","0.0",,"12.6","18.5",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2017-03-23","0.0",,"9.5","16.4","6.6"
