DATE,GENERAL_DAM_OCCUPANCY_RATE,GENERAL_DAM_RESERVED_WATER,DateTime,Condition,Rain,MaxTemp,MinTemp,SunRise,SunSet,MoonRise,MoonSet,AvgWind,AvgHumidity,AvgPressure
2017-08-09,68.33,594,08.09.2017,Sunny,0.0,28,21,06:38:00,19:25:00,20:52:00,8:38:00,7,55,1014
2017-08-10,67.95,590,08.10.2017,Partly cloudy,1.81,18,13,07:08:00,18:34:00,20:40:00,9:50:00,15,65,1010
2017-08-11,67.69,588,08.11.2017,Sunny,0.0,17,13,07:44:00,17:52:00,22:4:00,0:3:00,18,73,1022
2017-08-12,67.32,585,08.12.2017,Sunny,0.0,13,10,08:16:00,17:36:00,23:11:00,0:24:00,19,59,1023
2017-08-13,67.16,583,13.08.2017,Sunny,0.0,29,23,06:12:00,20:5:00,23:25:00,11:53:00,4,64,1006
2017-08-14,66.82,580,14.08.2017,Partly cloudy,0.01,26,23,06:13:00,20:4:00,,13:1:00,19,69,1012
2017-08-15,66.35,576,15.08.2017,Partly cloudy,0.26,26,23,06:14:00,20:3:00,12:2:00,14:8:00,15,68,1014
2017-08-16,66.06,574,16.08.2017,Partly cloudy,0.79,27,24,06:15:00,20:1:00,12:43:00,15:16:00,18,72,1010
2017-08-17,66.21,575,17.08.2017,Sunny,1.63,28,23,06:16:00,20:0:00,1:32:00,16:21:00,19,68,1011
2017-08-18,65.92,573,18.08.2017,Sunny,0.0,29,24,06:17:00,19:58:00,2:26:00,17:23:00,16,69,1013
2017-08-19,65.63,570,19.08.2017,Sunny,0.0,28,23,06:18:00,19:57:00,3:27:00,18:17:00,13,72,1014
2017-08-20,65.48,569,20.08.2017,Sunny,0.0,28,23,06:19:00,19:56:00,4:33:00,19:6:00,12,71,1012
2017-08-21,65.36,568,21.08.2017,Sunny,0.0,27,23,06:20:00,19:54:00,5:42:00,19:48:00,8,74,1009
2017-08-22,65.06,565,22.08.2017,Overcast,2.06,23,21,06:21:00,19:53:00,6:50:00,20:25:00,18,74,1013
2017-08-23,64.7,562,23.08.2017,Sunny,0.0,25,19,06:22:00,19:51:00,7:58:00,20:59:00,8,59,1016
2017-08-24,64.47,560,24.08.2017,Sunny,0.0,26,21,06:23:00,19:50:00,9:3:00,21:31:00,15,55,1018
2017-08-25,64.27,558,25.08.2017,Sunny,0.0,26,22,06:24:00,19:48:00,10:5:00,22:1:00,24,58,1020
2017-08-26,63.96,556,26.08.2017,Sunny,0.0,26,21,06:25:00,19:47:00,11:7:00,22:31:00,24,61,1018
2017-08-27,63.59,552,27.08.2017,Sunny,0.0,26,22,06:26:00,19:45:00,0:6:00,23:3:00,24,64,1014
2017-08-28,63.36,550,28.08.2017,Sunny,0.0,27,23,06:27:00,19:43:00,13:4:00,23:38:00,18,63,1010
2017-08-29,63.07,548,29.08.2017,Sunny,0.01,27,21,06:28:00,19:42:00,14:0:00,,24,68,1012
2017-08-30,62.89,546,30.08.2017,Sunny,0.0,24,21,06:29:00,19:40:00,14:54:00,12:14:00,26,60,1016
2017-08-31,62.66,544,31.08.2017,Partly cloudy,0.04,24,20,06:30:00,19:39:00,15:46:00,12:56:00,18,60,1018
2017-09-01,62.38,542,09.01.2017,Overcast,3.64,1,-2,08:29:00,17:54:00,15:19:00,4:49:00,29,90,1017
2017-09-02,62.13,540,09.02.2017,Overcast,0.42,8,6,08:06:00,18:31:00,17:1:00,6:42:00,27,88,1024
2017-09-03,61.78,537,09.03.2017,Cloudy,0.0,12,9,07:26:00,19:4:00,15:53:00,5:24:00,22,81,1012
2017-09-04,61.57,535,09.04.2017,Partly cloudy,0.17,12,7,06:34:00,19:38:00,17:55:00,5:51:00,7,62,1023
2017-09-05,61.25,532,09.05.2017,Sunny,2.9,21,14,05:53:00,20:9:00,18:44:00,5:23:00,14,76,1004
2017-09-06,60.9,529,09.06.2017,Overcast,0.42,21,17,05:32:00,20:35:00,20:22:00,5:40:00,17,78,1012
2017-09-07,60.65,527,09.07.2017,Sunny,0.0,29,20,05:41:00,20:38:00,20:44:00,5:54:00,6,52,1013
2017-09-08,60.51,526,09.08.2017,Sunny,0.01,28,24,06:08:00,20:11:00,21:14:00,7:36:00,28,73,1016
2017-09-09,60.22,523,09.09.2017,Sunny,0.0,27,21,06:39:00,19:24:00,21:26:00,9:45:00,4,58,1013
2017-09-10,59.93,521,09.10.2017,Sunny,0.0,18,14,07:09:00,18:33:00,21:25:00,11:0:00,6,50,1017
2017-09-11,59.67,518,09.11.2017,Sunny,1.65,16,14,07:45:00,17:51:00,23:9:00,0:58:00,6,70,1019
2017-09-12,59.36,516,09.12.2017,Sunny,0.0,15,12,08:17:00,17:36:00,,13:3:00,28,61,1016
2017-09-13,58.95,512,13.09.2017,Sunny,0.0,28,24,06:42:00,19:17:00,,14:14:00,12,62,1014
2017-09-14,58.62,509,14.09.2017,Sunny,0.0,27,23,06:43:00,19:15:00,12:20:00,15:15:00,22,56,1015
2017-09-15,58.29,506,15.09.2017,Sunny,0.0,28,23,06:44:00,19:13:00,1:18:00,16:11:00,15,65,1012
2017-09-16,57.99,504,16.09.2017,Sunny,0.0,27,23,06:45:00,19:12:00,2:20:00,17:0:00,16,79,1013
2017-09-17,57.65,501,17.09.2017,Sunny,0.0,27,22,06:46:00,19:10:00,3:26:00,17:44:00,7,77,1013
2017-09-18,57.33,498,18.09.2017,Sunny,0.0,29,22,06:48:00,19:8:00,4:33:00,18:21:00,8,69,1012
2017-09-19,56.94,495,19.09.2017,Sunny,0.0,28,23,06:49:00,19:7:00,5:40:00,18:56:00,10,71,1010
2017-09-20,56.65,492,20.09.2017,Sunny,0.0,32,24,06:49:00,19:5:00,6:46:00,19:29:00,8,48,1008
2017-09-21,56.29,489,21.09.2017,Sunny,0.97,26,22,06:51:00,19:3:00,7:50:00,19:59:00,11,63,1009
2017-09-22,56.08,487,22.09.2017,Sunny,3.01,22,19,06:52:00,19:1:00,8:52:00,20:30:00,10,57,1015
2017-09-23,55.72,484,23.09.2017,Sunny,0.27,21,17,06:53:00,19:0:00,9:53:00,21:1:00,11,53,1019
2017-09-24,55.37,481,24.09.2017,Partly cloudy,0.0,29,23,05:51:00,20:31:00,23:41:00,10:51:00,19,57,1017
2017-09-25,55.04,478,25.09.2017,Partly cloudy,0.0,24,20,06:55:00,18:56:00,11:49:00,22:10:00,26,72,1016
2017-09-26,54.72,475,26.09.2017,Sunny,0.93,23,21,06:56:00,18:55:00,0:44:00,22:50:00,16,76,1015
2017-09-27,54.69,475,27.09.2017,Sunny,2.09,23,20,06:57:00,18:53:00,13:38:00,23:34:00,16,76,1019
2017-09-28,54.66,475,28.09.2017,Partly cloudy,0.41,21,17,06:58:00,18:51:00,14:27:00,,29,66,1023
2017-09-29,54.64,475,29.09.2017,Cloudy,0.79,19,17,06:59:00,18:49:00,15:13:00,12:21:00,31,68,1020
2017-09-30,54.35,472,30.09.2017,Overcast,1.35,19,17,07:00:00,18:48:00,15:55:00,1:14:00,23,74,1017
2017-10-01,55.65,483,10.01.2017,Overcast,0.0,5,0,08:28:00,17:55:00,16:11:00,5:58:00,32,75,1011
2017-10-02,56.15,488,10.02.2017,Cloudy,0.0,6,4,08:05:00,18:32:00,18:6:00,7:29:00,36,78,1027
2017-10-03,56.13,488,10.03.2017,Sunny,0.0,12,7,07:24:00,19:5:00,16:57:00,6:6:00,15,84,1006
2017-10-04,55.99,486,10.04.2017,Sunny,0.0,13,7,06:33:00,19:39:00,18:55:00,6:21:00,7,61,1024
2017-10-05,55.69,484,10.05.2017,Overcast,2.64,17,13,05:52:00,20:10:00,19:42:00,5:54:00,19,82,1011
2017-10-06,55.51,482,10.06.2017,Overcast,0.95,21,16,05:32:00,20:36:00,21:13:00,6:22:00,10,80,1015
2017-10-07,55.27,480,10.07.2017,Sunny,0.0,28,22,05:41:00,20:37:00,21:26:00,6:47:00,24,62,1016
2017-10-08,55.01,478,10.08.2017,Sunny,0.02,28,24,06:09:00,20:9:00,21:47:00,8:38:00,20,73,1014
2017-10-09,54.77,476,10.09.2017,Sunny,0.0,29,23,06:40:00,19:22:00,22:3:00,10:53:00,5,52,1011
2017-10-10,54.49,473,10.10.2017,Sunny,0.0,19,16,07:10:00,18:31:00,22:15:00,0:7:00,5,54,1020
2017-10-11,54.23,471,10.11.2017,Sunny,0.12,15,13,07:46:00,17:50:00,,13:45:00,9,71,1020
2017-10-12,54.01,469,10.12.2017,Sunny,3.92,14,9,08:18:00,17:36:00,12:17:00,13:37:00,28,59,1014
2017-10-13,53.71,467,13.10.2017,Sunny,0.0,20,16,07:14:00,18:26:00,12:13:00,14:59:00,3,52,1021
2017-10-14,53.38,464,14.10.2017,Sunny,1.84,19,16,07:15:00,18:25:00,1:18:00,15:43:00,17,61,1023
2017-10-15,53.17,462,15.10.2017,Partly cloudy,0.0,19,15,07:16:00,18:23:00,2:23:00,16:22:00,3,54,1026
2017-10-16,52.95,460,16.10.2017,Sunny,0.0,20,17,07:17:00,18:22:00,3:29:00,16:57:00,11,65,1027
2017-10-17,52.66,457,17.10.2017,Sunny,0.0,21,16,07:18:00,18:20:00,4:33:00,17:29:00,16,64,1026
2017-10-18,52.4,455,18.10.2017,Sunny,0.0,23,17,07:19:00,18:19:00,5:37:00,17:59:00,18,55,1021
2017-10-19,52.14,453,19.10.2017,Sunny,0.0,22,17,07:20:00,18:17:00,6:39:00,18:29:00,4,61,1018
2017-10-20,51.94,451,20.10.2017,Sunny,0.0,22,17,07:21:00,18:16:00,7:41:00,19:0:00,3,61,1018
2017-10-21,51.69,449,21.10.2017,Sunny,0.0,21,18,07:23:00,18:14:00,8:40:00,19:33:00,5,62,1016
2017-10-22,51.43,447,22.10.2017,Sunny,0.0,20,17,07:24:00,18:13:00,9:39:00,20:7:00,14,65,1015
2017-10-23,51.14,444,23.10.2017,Sunny,0.0,21,16,07:25:00,18:12:00,10:35:00,20:45:00,11,63,1009
2017-10-24,50.8,441,24.10.2017,Partly cloudy,0.75,19,17,07:26:00,18:10:00,11:30:00,21:27:00,16,60,1006
2017-10-25,50.67,440,25.10.2017,Thundery outbreaks possible,10.49,18,15,07:27:00,18:9:00,0:21:00,22:13:00,17,80,1015
2017-10-26,55.37,481,26.10.2017,Overcast,1.47,14,13,07:28:00,18:8:00,13:8:00,23:3:00,18,79,1024
2017-10-27,56.23,488,27.10.2017,Sunny,0.0,16,13,07:29:00,18:6:00,13:51:00,23:57:00,5,70,1016
2017-10-28,56.66,492,28.10.2017,Overcast,3.27,17,13,07:31:00,18:5:00,14:31:00,,17,75,1008
2017-10-29,56.68,492,29.10.2017,Sunny,1.24,15,12,07:32:00,18:4:00,15:7:00,12:53:00,24,67,1006
2017-10-30,56.61,492,30.10.2017,Sunny,4.73,15,12,07:33:00,18:2:00,15:42:00,1:53:00,26,50,1010
2017-10-31,56.56,491,31.10.2017,Sunny,0.0,12,10,07:34:00,18:1:00,16:14:00,2:55:00,14,40,1022
2017-11-01,56.6,492,11.01.2017,Overcast,1.19,8,0,08:28:00,17:56:00,17:10:00,7:3:00,24,82,1017
2017-11-02,56.52,491,11.02.2017,Cloudy,0.14,5,4,08:04:00,18:33:00,19:12:00,8:10:00,34,74,1028
2017-11-03,56.4,490,11.03.2017,Overcast,0.0,10,8,07:23:00,19:7:00,18:1:00,6:44:00,25,88,1005
2017-11-04,56.36,490,11.04.2017,Sunny,0.0,15,7,06:31:00,19:40:00,19:54:00,6:51:00,11,59,1018
2017-11-05,56.26,489,11.05.2017,Sunny,0.0,18,12,05:51:00,20:11:00,20:38:00,6:26:00,8,74,1017
2017-11-06,56.21,488,11.06.2017,Partly cloudy,0.0,24,18,05:32:00,20:36:00,22:1:00,7:8:00,16,67,1014
2017-11-07,56.32,489,11.07.2017,Sunny,0.0,28,21,05:42:00,20:37:00,22:3:00,7:44:00,22,68,1016
2017-11-08,56.3,489,11.08.2017,Sunny,0.0,29,24,06:10:00,20:8:00,22:18:00,9:43:00,17,70,1012
2017-11-09,56.2,488,11.09.2017,Sunny,0.0,29,23,06:41:00,19:20:00,22:43:00,0:1:00,5,57,1011
2017-11-10,55.96,486,11.10.2017,Sunny,0.0,20,16,07:11:00,18:30:00,23:12:00,13:11:00,9,56,1022
2017-11-11,55.65,483,11.11.2017,Sunny,0.0,16,12,07:47:00,17:49:00,12:15:00,14:25:00,9,66,1018
2017-11-12,55.36,481,11.12.2017,Sunny,0.0,14,9,08:19:00,17:36:00,1:22:00,14:7:00,21,66,1022
2017-11-13,55.25,480,13.11.2017,Partly cloudy,0.0,19,16,07:50:00,17:47:00,2:26:00,15:33:00,7,53,1010
2017-11-14,54.98,478,14.11.2017,Sunny,0.0,18,16,07:51:00,17:47:00,3:29:00,16:2:00,9,67,1013
2017-11-15,54.76,476,15.11.2017,Sunny,0.0,17,15,07:52:00,17:46:00,4:31:00,16:32:00,20,81,1021
2017-11-16,54.51,474,16.11.2017,Cloudy,0.02,16,14,07:54:00,17:44:00,6:31:00,17:33:00,16,81,1018
2017-11-17,54.38,472,17.11.2017,Cloudy,0.02,16,14,07:54:00,17:44:00,6:31:00,17:33:00,16,81,1018
2017-11-18,54.19,471,18.11.2017,Partly cloudy,0.0,16,14,07:55:00,17:43:00,7:30:00,18:6:00,9,82,1013
2017-11-19,54.01,469,19.11.2017,Sunny,1.19,16,13,07:56:00,17:43:00,8:27:00,18:42:00,11,84,1009
2017-11-20,54.16,470,20.11.2017,Overcast,0.44,13,8,07:58:00,17:42:00,9:23:00,19:23:00,26,80,1008
2017-11-21,55.09,479,21.11.2017,Sunny,0.72,9,8,07:59:00,17:41:00,10:15:00,20:7:00,21,58,1018
2017-11-22,55.36,481,22.11.2017,Partly cloudy,0.91,13,9,08:00:00,17:41:00,11:5:00,20:55:00,21,60,1019
2017-11-23,55.41,481,23.11.2017,Partly cloudy,0.28,14,12,08:01:00,17:40:00,11:49:00,21:48:00,10,66,1020
2017-11-24,55.35,481,24.11.2017,Sunny,0.0,14,12,08:02:00,17:40:00,0:30:00,22:42:00,7,66,1022
2017-11-25,55.22,480,25.11.2017,Sunny,0.0,15,12,08:03:00,17:39:00,13:7:00,23:40:00,7,60,1021
2017-11-26,55.09,479,26.11.2017,Partly cloudy,0.0,15,12,08:04:00,17:39:00,13:41:00,,10,59,1018
2017-11-27,54.93,477,27.11.2017,Overcast,0.0,17,14,08:05:00,17:38:00,14:13:00,12:40:00,14,67,1012
2017-11-28,54.79,476,28.11.2017,Cloudy,2.78,14,9,08:06:00,17:38:00,14:44:00,1:42:00,16,76,1012
2017-11-29,54.75,476,29.11.2017,Cloudy,1.01,13,9,08:07:00,17:37:00,15:15:00,2:45:00,16,67,1018
2017-11-30,54.62,474,30.11.2017,Sunny,0.0,16,12,08:09:00,17:37:00,15:48:00,3:52:00,27,63,1018
2017-12-01,54.53,474,12.01.2017,Sunny,6.98,6,3,08:28:00,17:57:00,18:14:00,8:2:00,20,81,1017
2017-12-02,54.56,474,12.02.2017,Overcast,0.47,5,3,08:02:00,18:35:00,20:16:00,8:47:00,30,68,1032
2017-12-03,54.54,474,12.03.2017,Overcast,0.0,8,7,07:21:00,19:8:00,19:4:00,7:18:00,30,88,1008
2017-12-04,54.48,473,12.04.2017,Partly cloudy,0.0,16,9,06:30:00,19:41:00,20:52:00,7:21:00,20,63,1015
2017-12-05,54.61,474,12.05.2017,Sunny,0.0,22,14,05:50:00,20:12:00,21:33:00,7:2:00,9,61,1015
2017-12-06,54.71,475,12.06.2017,Sunny,0.0,23,18,05:32:00,20:37:00,22:44:00,7:58:00,26,68,1014
2017-12-07,54.8,476,12.07.2017,Sunny,0.0,28,21,05:43:00,20:37:00,22:38:00,8:42:00,12,71,1012
2017-12-08,54.93,477,12.08.2017,Sunny,0.0,30,24,06:11:00,20:7:00,22:50:00,10:47:00,13,65,1009
2017-12-09,54.9,477,12.09.2017,Sunny,0.0,29,25,06:42:00,19:19:00,23:29:00,13:9:00,20,47,1009
2017-12-10,54.81,476,12.10.2017,Sunny,0.0,20,15,07:13:00,18:28:00,,14:8:00,12,56,1023
2017-12-11,55.18,479,12.11.2017,Sunny,0.02,19,15,07:48:00,17:48:00,1:22:00,15:0:00,17,56,1015
2017-12-12,55.18,479,12.12.2017,Sunny,0.0,15,13,08:20:00,17:36:00,2:24:00,14:36:00,21,74,1021
2017-12-13,55.25,480,13.12.2017,Sunny,0.0,15,12,08:20:00,17:36:00,3:26:00,15:6:00,14,74,1019
2017-12-14,55.25,480,14.12.2017,Sunny,0.05,15,13,08:21:00,17:37:00,4:25:00,15:36:00,19,72,1014
2017-12-15,55.29,480,15.12.2017,Sunny,0.0,16,13,08:22:00,17:37:00,5:24:00,16:8:00,18,71,1014
2017-12-16,55.3,480,16.12.2017,Sunny,0.25,17,14,08:22:00,17:37:00,6:21:00,16:42:00,27,70,1012
2017-12-17,55.44,482,17.12.2017,Cloudy,2.23,17,13,08:23:00,17:38:00,7:17:00,17:21:00,21,72,1009
2017-12-18,55.89,485,18.12.2017,Overcast,0.0,9,7,08:24:00,17:38:00,8:11:00,18:4:00,23,79,1017
2017-12-19,56.74,493,19.12.2017,Overcast,7.54,8,7,08:24:00,17:38:00,9:1:00,18:51:00,20,84,1022
2017-12-20,57.71,501,20.12.2017,Overcast,2.44,8,7,08:25:00,17:39:00,9:48:00,19:42:00,21,74,1029
2017-12-21,58.17,505,21.12.2017,Overcast,2.46,8,5,08:25:00,17:39:00,10:30:00,20:35:00,25,75,1029
2017-12-22,58.56,509,22.12.2017,Overcast,9.24,6,5,08:26:00,17:40:00,11:8:00,21:32:00,31,78,1023
2017-12-23,59.98,521,23.12.2017,Partly cloudy,6.03,6,5,08:26:00,17:40:00,11:43:00,22:30:00,33,72,1018
2017-12-24,61.66,536,24.12.2017,Sunny,0.11,7,5,08:27:00,17:41:00,0:15:00,23:30:00,15,61,1021
2017-12-25,62.06,539,25.12.2017,Sunny,0.0,11,7,08:27:00,17:41:00,0:45:00,,15,71,1025
2017-12-26,62.28,541,26.12.2017,Sunny,0.0,12,9,08:28:00,17:42:00,13:15:00,12:31:00,11,66,1023
2017-12-27,62.53,543,27.12.2017,Sunny,0.0,14,11,08:28:00,17:43:00,13:46:00,1:35:00,18,68,1017
2017-12-28,62.69,545,28.12.2017,Sunny,0.0,15,11,08:28:00,17:43:00,14:19:00,2:40:00,17,62,1011
2017-12-29,62.82,546,29.12.2017,Overcast,2.76,14,12,08:28:00,17:44:00,14:55:00,3:49:00,19,73,1009
2017-12-30,63.13,548,30.12.2017,Overcast,3.43,12,7,08:29:00,17:45:00,15:37:00,4:59:00,14,79,1010
2017-12-31,63.58,552,31.12.2017,Overcast,0.0,8,6,08:29:00,17:46:00,16:26:00,6:11:00,9,77,1018
2018-01-01,63.9,555,01.01.2018,Sunny,0.0,10,8,08:29:00,17:47:00,17:24:00,7:22:00,12,67,1017
2018-01-02,64.08,557,01.02.2018,Sunny,0.0,14,9,08:15:00,18:21:00,19:35:00,8:48:00,17,67,1020
2018-01-03,64.27,558,01.03.2018,Sunny,0.62,4,-1,07:39:00,18:55:00,18:20:00,7:21:00,12,63,1022
2018-01-04,64.95,564,01.04.2018,Sunny,4.89,20,13,06:48:00,19:29:00,20:32:00,7:34:00,23,57,1006
2018-01-05,65.31,567,01.05.2018,Sunny,0.01,20,14,06:03:00,20:1:00,21:26:00,7:9:00,9,77,1013
2018-01-06,65.51,569,01.06.2018,Sunny,0.0,25,18,05:35:00,20:30:00,22:53:00,7:49:00,12,57,1014
2018-01-07,65.63,570,01.07.2018,Sunny,1.79,27,22,05:36:00,20:40:00,22:53:00,8:21:00,10,69,1012
2018-01-08,65.75,571,01.08.2018,Sunny,0.0,30,26,06:00:00,20:20:00,22:56:00,10:7:00,14,69,1012
2018-01-09,65.92,573,01.09.2018,Sunny,0.0,30,24,06:30:00,19:37:00,23:0:00,0:9:00,20,66,1014
2018-01-10,65.94,573,01.10.2018,Partly cloudy,0.7,24,19,07:01:00,18:46:00,23:12:00,13:19:00,17,72,1010
2018-01-11,66.09,574,01.11.2018,Sunny,0.0,21,17,07:35:00,18:0:00,12:11:00,14:50:00,13,61,1026
2018-01-12,66.2,575,01.12.2018,Cloudy,0.05,7,5,08:09:00,17:37:00,1:32:00,14:39:00,16,78,1023
2018-01-13,66.26,576,13.01.2018,Overcast,0.0,9,6,08:28:00,17:58:00,5:12:00,15:21:00,38,80,1020
2018-01-14,66.6,579,14.01.2018,Overcast,0.47,6,4,08:27:00,17:59:00,6:6:00,16:2:00,34,72,1025
2018-01-15,67.07,583,15.01.2018,Cloudy,0.09,6,4,08:27:00,18:0:00,6:58:00,16:47:00,15,69,1028
2018-01-16,67.27,584,16.01.2018,Overcast,0.14,10,6,08:26:00,18:1:00,7:46:00,17:37:00,16,74,1018
2018-01-17,67.5,586,17.01.2018,Sunny,0.07,13,10,08:26:00,18:3:00,8:29:00,18:30:00,27,74,1005
2018-01-18,68.0,591,18.01.2018,Overcast,6.33,12,5,08:25:00,18:4:00,9:9:00,19:27:00,28,69,1001
2018-01-19,68.57,596,19.01.2018,Sunny,0.0,9,4,08:25:00,18:5:00,9:45:00,20:24:00,18,53,1016
2018-01-20,68.51,595,20.01.2018,Partly cloudy,0.34,12,8,08:24:00,18:6:00,10:18:00,21:24:00,24,57,1014
2018-01-21,69.01,599,21.01.2018,Overcast,4.01,12,7,08:24:00,18:7:00,10:49:00,22:24:00,15,82,1010
2018-01-22,70.22,610,22.01.2018,Overcast,0.27,10,6,08:23:00,18:8:00,11:19:00,23:26:00,23,82,1002
2018-01-23,71.28,619,23.01.2018,Overcast,0.35,6,4,08:22:00,18:10:00,11:49:00,,28,73,1019
2018-01-24,72.26,628,24.01.2018,Overcast,0.51,5,4,08:22:00,18:11:00,0:19:00,12:28:00,32,67,1029
2018-01-25,72.91,633,25.01.2018,Partly cloudy,0.21,4,4,08:21:00,18:12:00,0:53:00,1:34:00,30,62,1029
2018-01-26,73.27,636,26.01.2018,Partly cloudy,0.04,5,3,08:20:00,18:13:00,13:31:00,2:40:00,22,60,1027
2018-01-27,73.39,638,27.01.2018,Overcast,0.0,7,4,08:19:00,18:14:00,14:14:00,3:50:00,14,66,1031
2018-01-28,73.58,639,28.01.2018,Partly cloudy,0.0,7,5,08:18:00,18:16:00,15:5:00,4:58:00,9,72,1032
2018-01-29,73.65,640,29.01.2018,Sunny,0.0,9,5,08:18:00,18:17:00,16:4:00,6:5:00,9,72,1028
2018-01-30,73.67,640,30.01.2018,Sunny,0.0,12,8,08:17:00,18:18:00,17:11:00,7:7:00,13,68,1023
2018-01-31,73.71,640,31.01.2018,Sunny,0.0,12,8,08:16:00,18:19:00,18:22:00,8:1:00,5,74,1024
2018-02-01,73.63,640,02.01.2018,Sunny,0.0,13,10,08:29:00,17:47:00,18:28:00,8:27:00,13,70,1010
2018-02-02,73.6,639,02.02.2018,Overcast,0.0,14,12,08:14:00,18:22:00,20:46:00,9:30:00,27,73,1019
2018-02-03,73.63,640,02.03.2018,Partly cloudy,0.5,12,5,07:38:00,18:56:00,19:32:00,7:59:00,11,63,1010
2018-02-04,73.63,640,02.04.2018,Sunny,0.61,14,11,06:46:00,19:30:00,21:37:00,8:5:00,14,66,1013
2018-02-05,74.71,649,02.05.2018,Sunny,0.0,20,14,06:01:00,20:2:00,22:24:00,7:45:00,9,73,1013
2018-02-06,75.21,653,02.06.2018,Sunny,0.0,23,18,05:34:00,20:30:00,23:37:00,8:39:00,21,69,1016
2018-02-07,75.38,655,02.07.2018,Sunny,0.0,29,22,05:36:00,20:40:00,23:26:00,9:18:00,11,60,1016
2018-02-08,75.35,655,02.08.2018,Sunny,0.09,30,26,06:01:00,20:19:00,23:24:00,11:8:00,21,69,1013
2018-02-09,75.65,657,02.09.2018,Sunny,0.0,30,25,06:31:00,19:36:00,23:39:00,13:15:00,20,68,1014
2018-02-10,75.73,658,02.10.2018,Partly cloudy,1.18,22,19,07:02:00,18:45:00,,14:20:00,15,72,1016
2018-02-11,75.9,659,02.11.2018,Sunny,0.0,18,16,07:36:00,17:59:00,1:21:00,15:29:00,22,83,1026
2018-02-12,77.82,676,02.12.2018,Partly cloudy,0.0,11,7,08:10:00,17:37:00,2:39:00,15:10:00,17,78,1022
2018-02-13,78.6,683,13.02.2018,Sunny,0.0,9,5,08:01:00,18:36:00,6:27:00,16:23:00,9,67,1016
2018-02-14,78.96,686,14.02.2018,Thundery outbreaks possible,1.78,13,9,08:00:00,18:37:00,7:8:00,17:19:00,23,66,1011
2018-02-15,79.29,689,15.02.2018,Partly cloudy,0.0,10,8,07:59:00,18:38:00,7:46:00,18:17:00,22,79,1018
2018-02-16,79.4,690,16.02.2018,Overcast,0.0,9,8,07:58:00,18:39:00,8:20:00,19:17:00,23,83,1023
2018-02-17,79.47,690,17.02.2018,Overcast,0.31,9,7,07:56:00,18:40:00,8:52:00,20:17:00,18,79,1024
2018-02-18,79.51,691,18.02.2018,Sunny,0.0,11,6,07:55:00,18:42:00,9:22:00,21:19:00,14,70,1021
2018-02-19,79.63,692,19.02.2018,Overcast,0.06,8,7,07:54:00,18:43:00,9:52:00,22:22:00,28,79,1017
2018-02-20,79.68,692,20.02.2018,Overcast,0.0,9,7,07:52:00,18:44:00,10:22:00,23:26:00,25,78,1015
2018-02-21,79.91,694,21.02.2018,Overcast,0.0,11,8,07:51:00,18:45:00,10:54:00,,24,82,1012
2018-02-22,79.88,694,22.02.2018,Partly cloudy,0.15,11,8,07:49:00,18:47:00,11:30:00,12:31:00,15,85,1011
2018-02-23,79.96,695,23.02.2018,Overcast,0.01,9,8,07:48:00,18:48:00,0:10:00,1:38:00,22,83,1014
2018-02-24,80.12,696,24.02.2018,Overcast,0.0,9,7,07:47:00,18:49:00,0:56:00,2:45:00,24,81,1010
2018-02-25,80.48,699,25.02.2018,Overcast,6.26,7,5,07:45:00,18:50:00,13:50:00,3:50:00,29,80,1012
2018-02-26,81.21,705,26.02.2018,Overcast,0.0,9,5,07:44:00,18:51:00,14:51:00,4:52:00,30,80,1004
2018-02-27,82.13,713,27.02.2018,Overcast,0.75,8,6,07:42:00,18:53:00,15:58:00,5:48:00,16,80,1007
2018-02-28,82.54,717,28.02.2018,Overcast,12.29,9,0,07:41:00,18:54:00,17:9:00,6:37:00,23,82,1010
2018-03-01,85.3,741,03.01.2018,Partly cloudy,2.62,11,9,08:29:00,17:48:00,19:38:00,9:26:00,11,86,1008
2018-03-02,85.65,744,03.02.2018,Sunny,0.0,15,12,08:13:00,18:23:00,21:55:00,10:5:00,28,69,1015
2018-03-03,85.89,746,03.03.2018,Sunny,2.42,15,11,07:36:00,18:57:00,20:40:00,8:33:00,24,72,1002
2018-03-04,86.66,753,03.04.2018,Sunny,0.0,15,10,06:45:00,19:31:00,22:38:00,8:37:00,6,59,1023
2018-03-05,87.93,764,03.05.2018,Sunny,0.0,24,15,06:00:00,20:3:00,23:20:00,8:24:00,12,69,1011
2018-03-06,88.33,767,03.06.2018,Sunny,0.0,24,17,05:34:00,20:31:00,,9:33:00,9,61,1014
2018-03-07,89.24,775,03.07.2018,Sunny,0.0,31,23,05:37:00,20:40:00,23:56:00,10:16:00,9,53,1015
2018-03-08,89.42,777,03.08.2018,Sunny,0.02,30,25,06:02:00,20:18:00,23:53:00,0:9:00,23,63,1012
2018-03-09,90.25,784,03.09.2018,Sunny,0.0,29,24,06:32:00,19:34:00,,14:20:00,17,73,1011
2018-03-10,90.67,788,03.10.2018,Sunny,0.02,22,20,07:03:00,18:43:00,12:9:00,15:16:00,6,72,1019
2018-03-11,90.57,787,03.11.2018,Cloudy,0.0,18,15,07:37:00,17:58:00,2:31:00,16:4:00,24,76,1025
2018-03-12,90.5,786,03.12.2018,Partly cloudy,0.0,13,9,08:11:00,17:36:00,3:47:00,15:40:00,16,81,1017
